product,category,brand,price,stock,sales,revenue,competitorPrice,month
OnePlus Mobile 3398,Mobile,OnePlus,1748.76,202,452,790439.52,1670.27,Dec
Apple Wearable 3399,Wearable,Apple,413.03,36,78,32216.34,448.72,May
Fitbit Wearable 3400,Wearable,Fitbit,1491.91,54,32,47741.12,1452.97,Apr
Apple Wearable 3401,Wearable,Apple,841.19,37,120,100942.8,781.33,Jan
Samsung Tablet 3402,Tablet,Samsung,429.34,86,196,84150.64,410.1,Sep
Lenovo Tablet 3403,Tablet,Lenovo,471.01,94,276,129998.76,512.83,Jun
Xiaomi Mobile 3404,Mobile,Xiaomi,1695.05,80,500,847525,1711.3,May
Boat Accessories 3405,Accessories,Boat,324.71,22,311,100984.81,319.21,Jun
Boat Accessories 3406,Accessories,Boat,1977.96,286,189,373834.44,1841.18,Mar
HP Laptop 3407,Laptop,HP,1896.31,194,221,419084.51,2149.83,Jun
Xiaomi Mobile 3408,Mobile,Xiaomi,481.64,42,355,170982.2,473.76,Dec
Sony Accessories 3409,Accessories,Sony,107.74,39,133,14329.42,100.61,Jun
Apple Wearable 3410,Wearable,Apple,943.79,275,498,470007.42,981.67,Oct
Apple Wearable 3411,Wearable,Apple,576.94,258,70,40385.8,564.15,Nov
Apple Mobile 3412,Mobile,Apple,475.51,208,458,217783.58,433.73,Nov
Sony Accessories 3413,Accessories,Sony,829.43,288,260,215651.8,851.54,Feb
Xiaomi Mobile 3414,Mobile,Xiaomi,571.18,135,143,81678.74,516.07,Jan
JBL Accessories 3415,Accessories,JBL,475.95,74,378,179909.1,484.37,Feb
Dell Laptop 3416,Laptop,Dell,1463.25,262,145,212171.25,1540.93,May
Samsung Tablet 3417,Tablet,Samsung,1951.98,284,140,273277.2,2089.87,Dec
Apple Tablet 3418,Tablet,Apple,1049.21,133,253,265450.13,1039.21,Apr
Apple Wearable 3419,Wearable,Apple,769.59,98,441,339389.19,744.63,Apr
Apple Laptop 3420,Laptop,Apple,561.69,244,80,44935.2,627,Feb
Sony Accessories 3421,Accessories,Sony,481.93,237,15,7228.95,444.28,Jul
Logitech Accessories 3422,Accessories,Logitech,826.52,42,258,213242.16,905.06,Oct
Samsung Tablet 3423,Tablet,Samsung,1177.98,75,39,45941.22,1274.15,Jul
Lenovo Laptop 3424,Laptop,Lenovo,1098.96,149,91,100005.36,1258.83,Jul
HP Laptop 3425,Laptop,HP,1218.82,13,122,148696.04,1308.45,Feb
Fitbit Wearable 3426,Wearable,Fitbit,497.15,186,152,75566.8,474.1,Mar
Dell Laptop 3427,Laptop,Dell,1840.71,121,491,903788.61,1728.65,Nov
Fitbit Wearable 3428,Wearable,Fitbit,1528.72,42,198,302686.56,1710.35,Jul
Samsung Mobile 3429,Mobile,Samsung,1251.02,177,75,93826.5,1173.41,Feb
Noise Wearable 3430,Wearable,Noise,854.59,273,148,126479.32,925.97,Jul
OnePlus Mobile 3431,Mobile,OnePlus,1144.85,34,294,336585.9,1265.94,Nov
Noise Wearable 3432,Wearable,Noise,279.17,70,245,68396.65,292.52,Nov
Sony Accessories 3433,Accessories,Sony,1618.51,55,431,697577.81,1477.8,Sep
Noise Wearable 3434,Wearable,Noise,148.84,169,107,15925.88,152.85,Jan
Lenovo Tablet 3435,Tablet,Lenovo,808.28,12,492,397673.76,928.98,Feb
Sony Accessories 3436,Accessories,Sony,1397.86,60,316,441723.76,1340.41,Oct
Apple Tablet 3437,Tablet,Apple,283.61,85,343,97278.23,297.63,Jan
JBL Accessories 3438,Accessories,JBL,1411.44,112,117,165138.48,1312.83,Oct
Xiaomi Mobile 3439,Mobile,Xiaomi,1204.31,290,448,539530.88,1149.13,Jun
Dell Laptop 3440,Laptop,Dell,1709.01,56,403,688731.03,1958.63,Feb
Sony Accessories 3441,Accessories,Sony,1505.9,247,23,34635.7,1537.26,Aug
JBL Accessories 3442,Accessories,JBL,929.01,82,280,260122.8,925.98,Jul
Samsung Mobile 3443,Mobile,Samsung,678.52,11,278,188628.56,685.14,Jan
Apple Mobile 3444,Mobile,Apple,758.71,154,158,119876.18,859.84,Sep
Apple Mobile 3445,Mobile,Apple,1336.92,284,290,387706.8,1219.72,Jun
Dell Laptop 3446,Laptop,Dell,285.98,134,291,83220.18,292.62,May
Lenovo Tablet 3447,Tablet,Lenovo,95.43,268,48,4580.64,97.71,Dec
Samsung Wearable 3448,Wearable,Samsung,628.31,39,391,245669.21,662.93,Apr
Apple Wearable 3449,Wearable,Apple,600.59,101,193,115913.87,667.07,Sep
Boat Accessories 3450,Accessories,Boat,520.99,115,327,170363.73,545.31,Jun
Noise Wearable 3451,Wearable,Noise,464.93,28,123,57186.39,512.75,Apr
Lenovo Laptop 3452,Laptop,Lenovo,666.06,201,276,183832.56,632.33,Sep
Lenovo Tablet 3453,Tablet,Lenovo,52.21,153,139,7257.19,48,Dec
Boat Accessories 3454,Accessories,Boat,925.01,124,195,180376.95,974.23,Nov
Apple Laptop 3455,Laptop,Apple,1612.42,32,103,166079.26,1835.33,Oct
Lenovo Laptop 3456,Laptop,Lenovo,985.81,191,247,243495.07,978.75,Mar
Apple Wearable 3457,Wearable,Apple,1670.74,222,315,526283.1,1606.53,Jul
Apple Laptop 3458,Laptop,Apple,1068.41,195,449,479716.09,1075.28,Oct
Apple Tablet 3459,Tablet,Apple,290.08,152,18,5221.44,308.08,Nov
Noise Wearable 3460,Wearable,Noise,1046.77,163,65,68040.05,1021.54,Sep
Boat Accessories 3461,Accessories,Boat,1239.22,15,490,607217.8,1211.62,Jul
Dell Laptop 3462,Laptop,Dell,556.09,144,179,99540.11,535.82,Feb
Logitech Accessories 3463,Accessories,Logitech,361.83,213,342,123745.86,381.14,Feb
Apple Wearable 3464,Wearable,Apple,1121.42,201,208,233255.36,1237.39,Jan
Logitech Accessories 3465,Accessories,Logitech,572.72,227,291,166661.52,625.49,Dec
Logitech Accessories 3466,Accessories,Logitech,1020.54,280,244,249011.76,985.2,Feb
Apple Tablet 3467,Tablet,Apple,743.6,124,233,173258.8,716.31,Jul
Boat Accessories 3468,Accessories,Boat,1793.85,167,478,857460.3,2017.19,Mar
Lenovo Tablet 3469,Tablet,Lenovo,1984.63,171,25,49615.75,1882.22,Mar
Fitbit Wearable 3470,Wearable,Fitbit,149.65,232,221,33072.65,146.88,Nov
Samsung Wearable 3471,Wearable,Samsung,1698.68,242,142,241212.56,1538.18,May
Lenovo Laptop 3472,Laptop,Lenovo,1241.51,24,264,327758.64,1231.88,Jan
Dell Laptop 3473,Laptop,Dell,321.92,75,335,107843.2,293.19,May
Apple Tablet 3474,Tablet,Apple,1902.75,272,467,888584.25,2123.2,Nov
Apple Wearable 3475,Wearable,Apple,1456.82,250,38,55359.16,1592.33,Nov
Logitech Accessories 3476,Accessories,Logitech,1773.15,277,82,145398.3,1817.65,Nov
JBL Accessories 3477,Accessories,JBL,1684.21,286,343,577684.03,1761.46,Jun
Xiaomi Mobile 3478,Mobile,Xiaomi,1578.6,282,371,585660.6,1454.07,Oct
Fitbit Wearable 3479,Wearable,Fitbit,1039.1,198,383,397975.3,1130.6,Mar
Noise Wearable 3480,Wearable,Noise,1210.05,257,133,160936.65,1375.23,Jan
Dell Laptop 3481,Laptop,Dell,1177.83,287,241,283857.03,1174.08,Oct
Logitech Accessories 3482,Accessories,Logitech,1204.58,40,492,592653.36,1288.6,Jun
Lenovo Tablet 3483,Tablet,Lenovo,1943.26,122,125,242907.5,1959.84,Jan
Lenovo Laptop 3484,Laptop,Lenovo,996.99,76,169,168491.31,984.92,Nov
Apple Laptop 3485,Laptop,Apple,1291.93,101,250,322982.5,1376.49,Dec
Logitech Accessories 3486,Accessories,Logitech,1561.9,283,144,224913.6,1437.35,Aug
Xiaomi Mobile 3487,Mobile,Xiaomi,1828.69,95,425,777193.25,2066.8,Mar
HP Laptop 3488,Laptop,HP,1538.46,244,465,715383.9,1560.14,Sep
Samsung Tablet 3489,Tablet,Samsung,1796.02,283,128,229890.56,1824.78,Feb
Samsung Tablet 3490,Tablet,Samsung,603.92,156,210,126823.2,672.77,Aug
Apple Tablet 3491,Tablet,Apple,1070.89,265,70,74962.3,987.03,Apr
OnePlus Mobile 3492,Mobile,OnePlus,1827.36,50,313,571963.68,2088.16,Jun
Xiaomi Mobile 3493,Mobile,Xiaomi,1598.63,173,312,498772.56,1506.55,Dec
Apple Laptop 3494,Laptop,Apple,538.19,37,121,65120.99,511.14,Aug
Apple Tablet 3495,Tablet,Apple,1140.01,190,100,114001,1166.14,Mar
Sony Accessories 3496,Accessories,Sony,1492.22,62,481,717757.82,1538.19,Nov
HP Laptop 3497,Laptop,HP,401.47,145,489,196318.83,418.73,Mar
Samsung Tablet 3498,Tablet,Samsung,857.42,9,483,414133.86,845.64,Oct
Lenovo Tablet 3499,Tablet,Lenovo,1683.12,109,395,664832.4,1591.95,Aug
Samsung Mobile 3500,Mobile,Samsung,1410.3,241,67,94490.1,1287.8,Mar
Sony Accessories 3501,Accessories,Sony,1288.84,64,464,598021.76,1460.34,Apr
Boat Accessories 3502,Accessories,Boat,1259.11,73,288,362623.68,1250.44,Aug
Apple Tablet 3503,Tablet,Apple,1297.79,46,402,521711.58,1263.25,Oct
Apple Wearable 3504,Wearable,Apple,1120,134,127,142240,1152.81,Apr
Sony Accessories 3505,Accessories,Sony,693.53,198,266,184478.98,727.64,Aug
Boat Accessories 3506,Accessories,Boat,1968.36,62,124,244076.64,2228.38,Apr
Apple Laptop 3507,Laptop,Apple,538.32,124,479,257855.28,554.57,Jan
Samsung Mobile 3508,Mobile,Samsung,1251.94,273,172,215333.68,1180.55,Feb
Apple Tablet 3509,Tablet,Apple,1903.57,215,98,186549.86,1877.71,Dec
Apple Mobile 3510,Mobile,Apple,218.05,192,44,9594.2,243.14,Dec
Samsung Tablet 3511,Tablet,Samsung,1191.35,165,370,440799.5,1175.36,Jun
Samsung Wearable 3512,Wearable,Samsung,1881.54,262,14,26341.56,1767.83,May
Dell Laptop 3513,Laptop,Dell,1390.4,54,380,528352,1332.76,Apr
Lenovo Tablet 3514,Tablet,Lenovo,1874.29,274,40,74971.6,1769.5,Jul
Dell Laptop 3515,Laptop,Dell,1148.7,273,469,538740.3,1185.53,Jun
Logitech Accessories 3516,Accessories,Logitech,862.48,68,84,72448.32,988.89,Jan
Dell Laptop 3517,Laptop,Dell,592.87,189,432,256119.84,540.31,Feb
JBL Accessories 3518,Accessories,JBL,1935,157,444,859140,2206.8,Aug
Dell Laptop 3519,Laptop,Dell,140.13,239,359,50306.67,126.85,Jun
Sony Accessories 3520,Accessories,Sony,1529.63,129,213,325811.19,1535.13,Aug
Apple Tablet 3521,Tablet,Apple,1731.66,116,87,150654.42,1936.81,Nov
Apple Tablet 3522,Tablet,Apple,1230.64,193,374,460259.36,1351.82,Oct
OnePlus Mobile 3523,Mobile,OnePlus,1809.95,131,231,418098.45,1841.44,May
Apple Laptop 3524,Laptop,Apple,1971.48,55,131,258263.88,2188.37,Feb
Xiaomi Mobile 3525,Mobile,Xiaomi,666.39,49,464,309204.96,622.19,Jun
Apple Tablet 3526,Tablet,Apple,1850.41,13,349,645793.09,1835.14,Jan
Samsung Tablet 3527,Tablet,Samsung,673.48,7,253,170390.44,611.25,Nov
Lenovo Tablet 3528,Tablet,Lenovo,1693.6,211,314,531790.4,1629.63,Apr
Lenovo Laptop 3529,Laptop,Lenovo,1613.1,193,280,451668,1636.02,May
Boat Accessories 3530,Accessories,Boat,642.61,138,297,190855.17,648.25,Sep
OnePlus Mobile 3531,Mobile,OnePlus,1027.9,45,202,207635.8,1060.17,Sep
Dell Laptop 3532,Laptop,Dell,244.43,174,29,7088.47,253.68,Aug
Samsung Tablet 3533,Tablet,Samsung,341.02,64,278,94803.56,380.09,Oct
Samsung Tablet 3534,Tablet,Samsung,1222.2,48,361,441214.2,1263.48,May
HP Laptop 3535,Laptop,HP,917.37,79,226,207325.62,901.82,Jun
Sony Accessories 3536,Accessories,Sony,553.05,16,147,81298.35,598.81,Dec
Apple Laptop 3537,Laptop,Apple,1660.15,144,451,748727.65,1805.62,Dec
Logitech Accessories 3538,Accessories,Logitech,1239.01,275,309,382854.09,1202.73,May
Apple Tablet 3539,Tablet,Apple,509.78,52,448,228381.44,462.63,Nov
Lenovo Laptop 3540,Laptop,Lenovo,1274.05,148,47,59880.35,1369.37,Sep
Sony Accessories 3541,Accessories,Sony,197.54,164,271,53533.34,179.75,Aug
Boat Accessories 3542,Accessories,Boat,798.51,300,265,211605.15,756.01,Mar
HP Laptop 3543,Laptop,HP,207.88,37,233,48436.04,201.65,Jun
Boat Accessories 3544,Accessories,Boat,1881.43,29,214,402626.02,1724.76,May
Noise Wearable 3545,Wearable,Noise,913.67,30,298,272273.66,887.3,Apr
Samsung Mobile 3546,Mobile,Samsung,1098.7,155,266,292254.2,1134.01,Jul
Xiaomi Mobile 3547,Mobile,Xiaomi,173.71,188,308,53502.68,194.9,Jul
Apple Tablet 3548,Tablet,Apple,1527.9,67,358,546988.2,1419.4,Jun
Fitbit Wearable 3549,Wearable,Fitbit,660.37,172,294,194148.78,740.97,Nov
Sony Accessories 3550,Accessories,Sony,1993.89,263,293,584209.77,1895.3,Oct
Fitbit Wearable 3551,Wearable,Fitbit,1127.73,126,166,187203.18,1252.74,Nov
Noise Wearable 3552,Wearable,Noise,1209.99,76,386,467056.14,1273.72,Aug
HP Laptop 3553,Laptop,HP,1673.02,131,261,436658.22,1543.37,Jan
Noise Wearable 3554,Wearable,Noise,1124.33,263,207,232736.31,1103.01,Jan
Fitbit Wearable 3555,Wearable,Fitbit,504.17,9,141,71087.97,475.74,Sep
JBL Accessories 3556,Accessories,JBL,1121.01,207,445,498849.45,1073.33,Apr
Apple Tablet 3557,Tablet,Apple,304.15,267,401,121964.15,287.82,May
Apple Tablet 3558,Tablet,Apple,771.68,9,390,300955.2,821.79,Aug
Noise Wearable 3559,Wearable,Noise,1307.26,37,348,454926.48,1290.58,Nov
Xiaomi Mobile 3560,Mobile,Xiaomi,1459.43,198,324,472855.32,1355.03,Feb
Fitbit Wearable 3561,Wearable,Fitbit,694.69,10,356,247309.64,667.52,Jun
Apple Wearable 3562,Wearable,Apple,1508.42,280,322,485711.24,1424.81,Feb
Noise Wearable 3563,Wearable,Noise,1923.49,183,167,321222.83,1948.94,Nov
Apple Tablet 3564,Tablet,Apple,1618.19,266,328,530766.32,1523.41,Nov
Boat Accessories 3565,Accessories,Boat,660.84,110,480,317203.2,694.99,Sep
HP Laptop 3566,Laptop,HP,1186.39,93,227,269310.53,1092.66,Dec
Samsung Mobile 3567,Mobile,Samsung,1032.63,12,118,121850.34,1052.48,Jun
Samsung Wearable 3568,Wearable,Samsung,1834.76,13,418,766929.68,2089.5,Jul
Apple Laptop 3569,Laptop,Apple,1088.14,225,238,258977.32,980.92,Mar
Logitech Accessories 3570,Accessories,Logitech,1311.81,122,265,347629.65,1191.65,Oct
Lenovo Tablet 3571,Tablet,Lenovo,829.73,213,211,175073.03,945.83,Nov
Apple Mobile 3572,Mobile,Apple,595.54,119,185,110174.9,559.46,Nov
Samsung Mobile 3573,Mobile,Samsung,622.89,190,384,239189.76,605.39,Oct
HP Laptop 3574,Laptop,HP,1742.54,268,109,189936.86,1767.01,Oct
OnePlus Mobile 3575,Mobile,OnePlus,1503.74,279,457,687209.18,1579.77,Feb
Boat Accessories 3576,Accessories,Boat,535.12,154,235,125753.2,570.45,Jul
Samsung Wearable 3577,Wearable,Samsung,1775.74,207,238,422626.12,1649.69,Jul
Lenovo Laptop 3578,Laptop,Lenovo,1408.44,131,77,108449.88,1582.8,May
OnePlus Mobile 3579,Mobile,OnePlus,1239.42,130,416,515598.72,1204.58,Nov
Noise Wearable 3580,Wearable,Noise,57.55,123,455,26185.25,52.33,Jun
JBL Accessories 3581,Accessories,JBL,1165.25,100,309,360062.25,1250.25,Feb
Apple Wearable 3582,Wearable,Apple,1224.81,267,67,82062.27,1225.85,Apr
Samsung Mobile 3583,Mobile,Samsung,411.29,172,474,194951.46,448.87,Dec
Lenovo Laptop 3584,Laptop,Lenovo,213.93,113,368,78726.24,234,Sep
JBL Accessories 3585,Accessories,JBL,964.18,285,152,146555.36,1000.46,Jul
Noise Wearable 3586,Wearable,Noise,1797.62,236,53,95273.86,2025.21,Dec
Sony Accessories 3587,Accessories,Sony,818.44,148,323,264356.12,806.02,Nov
Samsung Tablet 3588,Tablet,Samsung,682.74,224,225,153616.5,779.64,Sep
Noise Wearable 3589,Wearable,Noise,541.36,167,449,243070.64,505.14,Apr
Apple Laptop 3590,Laptop,Apple,1451.72,45,198,287440.56,1589.64,Oct
Apple Laptop 3591,Laptop,Apple,459.85,108,200,91970,445.36,Feb
HP Laptop 3592,Laptop,HP,723.91,147,361,261331.51,661.2,Apr
HP Laptop 3593,Laptop,HP,1111.6,40,225,250110,1179.07,Jan
JBL Accessories 3594,Accessories,JBL,187.86,285,212,39826.32,172.45,Jan
Apple Mobile 3595,Mobile,Apple,953.05,233,430,409811.5,955.71,Sep
Xiaomi Mobile 3596,Mobile,Xiaomi,1831.46,270,370,677640.2,1841.62,Jun
Boat Accessories 3597,Accessories,Boat,467.37,136,308,143949.96,496.19,Aug
Apple Laptop 3598,Laptop,Apple,548.4,178,152,83356.8,573.54,Sep
Xiaomi Mobile 3599,Mobile,Xiaomi,1188.18,100,204,242388.72,1325.09,Jun
Apple Mobile 3600,Mobile,Apple,145.82,121,100,14582,142,May
Logitech Accessories 3601,Accessories,Logitech,668.93,87,500,334465,676.7,Jun
Lenovo Laptop 3602,Laptop,Lenovo,237.18,65,281,66647.58,256.82,Dec
Logitech Accessories 3603,Accessories,Logitech,393.54,106,394,155054.76,410.87,Mar
Samsung Wearable 3604,Wearable,Samsung,1260.57,264,496,625242.72,1266.5,Mar
OnePlus Mobile 3605,Mobile,OnePlus,1263.36,300,16,20213.76,1450.06,Sep
Samsung Tablet 3606,Tablet,Samsung,960.06,225,376,360982.56,1000.39,Nov
Fitbit Wearable 3607,Wearable,Fitbit,1154.68,207,447,516141.96,1064.33,Jun
Apple Laptop 3608,Laptop,Apple,1030.5,176,460,474030,990.64,Jul
Samsung Wearable 3609,Wearable,Samsung,1473.64,85,408,601245.12,1490.92,Apr
Apple Mobile 3610,Mobile,Apple,797.05,176,239,190494.95,912.64,Oct
Logitech Accessories 3611,Accessories,Logitech,762.1,275,389,296456.9,744.75,Aug
Apple Wearable 3612,Wearable,Apple,1777.13,49,24,42651.12,1721.27,Aug
Apple Tablet 3613,Tablet,Apple,1755.26,117,387,679285.62,1968.98,Nov
Fitbit Wearable 3614,Wearable,Fitbit,969.3,26,384,372211.2,881.82,Jun
Sony Accessories 3615,Accessories,Sony,1135.13,257,108,122594.04,1069.09,Feb
HP Laptop 3616,Laptop,HP,329.19,72,126,41477.94,367.89,Jul
Samsung Tablet 3617,Tablet,Samsung,1713.35,125,178,304976.3,1953.88,Jan
JBL Accessories 3618,Accessories,JBL,717.15,114,487,349252.05,805.71,Aug
HP Laptop 3619,Laptop,HP,1649.6,124,456,752217.6,1535.18,Apr
Samsung Mobile 3620,Mobile,Samsung,1226.6,266,143,175403.8,1275,May
Xiaomi Mobile 3621,Mobile,Xiaomi,1910.93,110,313,598121.09,1747.17,Aug
OnePlus Mobile 3622,Mobile,OnePlus,1136.08,121,18,20449.44,1162.1,Apr
Xiaomi Mobile 3623,Mobile,Xiaomi,247.29,87,405,100152.45,268.2,Jan
Apple Tablet 3624,Tablet,Apple,1876.58,181,114,213930.12,1942.67,Mar
Noise Wearable 3625,Wearable,Noise,1351.53,56,178,240572.34,1270.3,Dec
Xiaomi Mobile 3626,Mobile,Xiaomi,468.04,30,389,182067.56,464.22,Sep
Logitech Accessories 3627,Accessories,Logitech,526.03,74,222,116778.66,567.56,Jan
Boat Accessories 3628,Accessories,Boat,784.38,98,172,134913.36,814.67,Apr
Sony Accessories 3629,Accessories,Sony,746.73,69,301,224765.73,828.62,Dec
OnePlus Mobile 3630,Mobile,OnePlus,1690.91,121,92,155563.72,1723.61,Jul
Xiaomi Mobile 3631,Mobile,Xiaomi,1910.8,68,64,122291.2,1983.09,Aug
Samsung Wearable 3632,Wearable,Samsung,512.87,143,450,230791.5,564.67,Nov
Lenovo Laptop 3633,Laptop,Lenovo,652.76,204,274,178856.24,679.55,Mar
Fitbit Wearable 3634,Wearable,Fitbit,484.37,139,75,36327.75,528.1,Sep
Apple Mobile 3635,Mobile,Apple,412,118,290,119480,392.73,Aug
Samsung Tablet 3636,Tablet,Samsung,1088.11,278,417,453741.87,1040.62,Feb
Lenovo Tablet 3637,Tablet,Lenovo,1642.15,132,217,356346.55,1623.59,Dec
Samsung Mobile 3638,Mobile,Samsung,1270.05,127,20,25401,1182.3,Oct
HP Laptop 3639,Laptop,HP,817.71,56,434,354886.14,879.94,Jan
Dell Laptop 3640,Laptop,Dell,1455.24,134,217,315787.08,1422.89,Feb
Lenovo Laptop 3641,Laptop,Lenovo,1750.81,187,205,358916.05,1826.74,Jul
Apple Mobile 3642,Mobile,Apple,825.76,234,483,398842.08,782.06,Apr
Sony Accessories 3643,Accessories,Sony,505.33,117,443,223861.19,514.57,Feb
Dell Laptop 3644,Laptop,Dell,1541.73,212,355,547314.15,1605.56,Sep
Boat Accessories 3645,Accessories,Boat,334.44,97,236,78927.84,346.8,Jan
Apple Wearable 3646,Wearable,Apple,522.92,288,397,207599.24,568.21,Jul
Lenovo Laptop 3647,Laptop,Lenovo,1829.76,178,307,561736.32,1831.6,Jan
Apple Tablet 3648,Tablet,Apple,235.6,255,396,93297.6,255.86,Aug
Samsung Tablet 3649,Tablet,Samsung,147.62,236,70,10333.4,169.68,Jul
Noise Wearable 3650,Wearable,Noise,1921.47,268,485,931912.95,1838.32,Sep
Lenovo Tablet 3651,Tablet,Lenovo,1124.24,246,440,494665.6,1272.33,Nov
Apple Wearable 3652,Wearable,Apple,494.99,12,487,241060.13,510.26,Feb
Apple Laptop 3653,Laptop,Apple,632.99,62,496,313963.04,602.85,May
Sony Accessories 3654,Accessories,Sony,68.65,62,476,32677.4,72.9,May
Lenovo Tablet 3655,Tablet,Lenovo,1772.42,146,215,381070.3,2017.77,Sep
Fitbit Wearable 3656,Wearable,Fitbit,1766.34,11,428,755993.52,1982.24,Aug
Logitech Accessories 3657,Accessories,Logitech,1619.77,118,268,434098.36,1857.28,Aug
Samsung Wearable 3658,Wearable,Samsung,1400.39,43,75,105029.25,1280.43,Dec
Logitech Accessories 3659,Accessories,Logitech,1883.68,201,453,853307.04,1719.67,Dec
OnePlus Mobile 3660,Mobile,OnePlus,1305.82,38,199,259858.18,1273.92,Feb
Apple Wearable 3661,Wearable,Apple,151.4,152,15,2271,151.82,Feb
Noise Wearable 3662,Wearable,Noise,902.69,71,82,74020.58,917.53,Nov
OnePlus Mobile 3663,Mobile,OnePlus,500.95,172,373,186854.35,561.62,Dec
Lenovo Laptop 3664,Laptop,Lenovo,1630.41,73,247,402711.27,1774.61,Sep
Samsung Wearable 3665,Wearable,Samsung,1917.83,32,223,427676.09,1851.4,Mar
Boat Accessories 3666,Accessories,Boat,306.69,39,405,124209.45,293.44,Mar
Samsung Mobile 3667,Mobile,Samsung,1888.37,43,254,479645.98,1769.86,Jun
Noise Wearable 3668,Wearable,Noise,1751.94,113,310,543101.4,2008.08,Dec
Sony Accessories 3669,Accessories,Sony,81.49,86,37,3015.13,93.15,May
Apple Tablet 3670,Tablet,Apple,1766.92,99,419,740339.48,1793.14,Sep
Dell Laptop 3671,Laptop,Dell,519.53,195,380,197421.4,520.35,Apr
Noise Wearable 3672,Wearable,Noise,1097.28,137,162,177759.36,1085.18,Nov
Fitbit Wearable 3673,Wearable,Fitbit,1898.11,158,254,482119.94,1909.9,Jan
Apple Wearable 3674,Wearable,Apple,438.79,73,455,199649.45,441.58,Oct
Apple Wearable 3675,Wearable,Apple,937.89,77,348,326385.72,872.51,Sep
Lenovo Laptop 3676,Laptop,Lenovo,1913.49,88,311,595095.39,2132.79,Jun
Apple Tablet 3677,Tablet,Apple,690.41,149,109,75254.69,625.79,Jan
Noise Wearable 3678,Wearable,Noise,300.43,45,156,46867.08,318.68,Feb
Samsung Wearable 3679,Wearable,Samsung,1672.13,224,68,113704.84,1807.32,May
Fitbit Wearable 3680,Wearable,Fitbit,1404.81,101,18,25286.58,1355.17,Oct
Samsung Mobile 3681,Mobile,Samsung,724.85,154,185,134097.25,675.66,Mar
HP Laptop 3682,Laptop,HP,541.61,292,36,19497.96,526.87,Aug
Apple Wearable 3683,Wearable,Apple,1284.23,86,119,152823.37,1362.92,Jun
Apple Wearable 3684,Wearable,Apple,1798.09,59,76,136654.84,1836.46,Jun
JBL Accessories 3685,Accessories,JBL,466.45,154,468,218298.6,452.12,Jun
Logitech Accessories 3686,Accessories,Logitech,1724.76,239,77,132806.52,1832.05,Jul
Apple Tablet 3687,Tablet,Apple,86.68,231,280,24270.4,98.45,Dec
Apple Wearable 3688,Wearable,Apple,611.27,105,34,20783.18,667.41,May
Dell Laptop 3689,Laptop,Dell,1043.15,116,269,280607.35,988.97,May
Apple Mobile 3690,Mobile,Apple,1636,164,264,431904,1821.64,Jun
HP Laptop 3691,Laptop,HP,665.87,237,349,232388.63,666.4,Jul
Apple Tablet 3692,Tablet,Apple,1122.46,77,386,433269.56,1116.11,Nov
Lenovo Laptop 3693,Laptop,Lenovo,250.45,263,379,94920.55,241.18,May
Samsung Mobile 3694,Mobile,Samsung,1756.2,84,51,89566.2,1643.58,Sep
Fitbit Wearable 3695,Wearable,Fitbit,1834.38,96,218,399894.84,2057.12,Feb
Apple Laptop 3696,Laptop,Apple,638.34,149,16,10213.44,701.11,Jan
HP Laptop 3697,Laptop,HP,1868.4,95,304,567993.6,1835.07,Mar
Samsung Wearable 3698,Wearable,Samsung,57.45,8,126,7238.7,60.83,Dec
Lenovo Tablet 3699,Tablet,Lenovo,519.51,51,145,75328.95,550.68,Oct
Samsung Tablet 3700,Tablet,Samsung,1013.75,188,243,246341.25,1121.86,Mar
Dell Laptop 3701,Laptop,Dell,1186.48,285,215,255093.2,1189.04,Jan
Logitech Accessories 3702,Accessories,Logitech,672.05,40,484,325272.2,721.15,Jul
Apple Wearable 3703,Wearable,Apple,1769.89,41,429,759282.81,1779.41,Nov
Fitbit Wearable 3704,Wearable,Fitbit,667.74,67,15,10016.1,744.18,May
Xiaomi Mobile 3705,Mobile,Xiaomi,1055.18,222,148,156166.64,976,Jan
Sony Accessories 3706,Accessories,Sony,522.04,208,238,124245.52,554.32,Mar
Fitbit Wearable 3707,Wearable,Fitbit,1646.16,125,86,141569.76,1750.28,Nov
Lenovo Tablet 3708,Tablet,Lenovo,553.41,35,36,19922.76,605.85,Jan
Xiaomi Mobile 3709,Mobile,Xiaomi,1636.43,34,381,623479.83,1508.66,May
Fitbit Wearable 3710,Wearable,Fitbit,1238.35,133,301,372743.35,1263.77,Feb
Lenovo Tablet 3711,Tablet,Lenovo,540.77,283,158,85441.66,502.39,Jun
Apple Tablet 3712,Tablet,Apple,1610.93,233,111,178813.23,1480.64,Nov
